ensemble_name,weights,roc_auc,pr_auc,logloss,f1_0_50
LightGBM_XGBoost_CatBoost,"LightGBM:0.50, XGBoost:0.00, CatBoost:0.50",0.9263352453391219,0.5731728474203912,0.205527724606614,0.459592641261498
LightGBM_XGBoost_CatBoost,"LightGBM:0.25, XGBoost:0.55, CatBoost:0.20",0.9263205890177769,0.5671481110125369,0.2135602033212472,0.438244562293444
LightGBM_XGBoost_CatBoost,"LightGBM:0.40, XGBoost:0.15, CatBoost:0.45",0.9263090289198866,0.5701199229709688,0.21286891604604605,0.44815841584158417
LightGBM_XGBoost_CatBoost,"LightGBM:0.25, XGBoost:0.70, CatBoost:0.05",0.9262910712556811,0.5698749463411,0.20458897534279707,0.4443218535739617
LightGBM_XGBoost_CatBoost,"LightGBM:0.30, XGBoost:0.35, CatBoost:0.35",0.9262118217538184,0.5671654386925349,0.21738435287459656,0.43814789219073946
LightGBM_XGBoost_CatBoost,"LightGBM:0.25, XGBoost:0.50, CatBoost:0.25",0.9261647759986943,0.5661427047195778,0.21666223273237695,0.43573117705393244
LightGBM_XGBoost_CatBoost,"LightGBM:0.45, XGBoost:0.05, CatBoost:0.50",0.9260994314334051,0.5709768619983349,0.21078901526591015,0.4512048675046033
LightGBM_XGBoost_CatBoost,"LightGBM:0.25, XGBoost:0.75, CatBoost:0.00",0.9260921939571016,0.5706989672470428,0.20171293904300472,0.44594166138237157
LightGBM_XGBoost_CatBoost,"LightGBM:0.25, XGBoost:0.45, CatBoost:0.30",0.9259284482148864,0.5650345743748302,0.21982024346046372,0.4322853688029021
LightGBM_XGBoost_CatBoost,"LightGBM:0.35, XGBoost:0.20, CatBoost:0.45",0.9258876359305522,0.5673828427489818,0.21833503367120904,0.4395960218949965
LightGBM_XGBoost_CatBoost,"LightGBM:0.30, XGBoost:0.30, CatBoost:0.40",0.9258314418499212,0.5658175687474489,0.2206244416226866,0.43427443837279905
LightGBM_XGBoost_CatBoost,"LightGBM:0.40, XGBoost:0.10, CatBoost:0.50",0.9257784217222039,0.5685332667094014,0.21616610791205476,0.44362840846941165
LightGBM_XGBoost_CatBoost,"LightGBM:0.20, XGBoost:0.65, CatBoost:0.15",0.925744015640791,0.564536679877128,0.21616834965286627,0.43049056603773583
LightGBM_XGBoost_CatBoost,"LightGBM:0.20, XGBoost:0.70, CatBoost:0.10",0.9257404638363401,0.5654356197065072,0.21314715133158735,0.43359731952482483
LightGBM_XGBoost_CatBoost,"LightGBM:0.20, XGBoost:0.60, CatBoost:0.20",0.9256631921173812,0.5635564578781052,0.21924585191223428,0.42927779442613123
LightGBM_XGBoost_CatBoost,"LightGBM:0.20, XGBoost:0.75, CatBoost:0.05",0.9256477973661749,0.5662507939169833,0.2101828852272568,0.4356511717249328
LightGBM_XGBoost_CatBoost,"LightGBM:0.25, XGBoost:0.40, CatBoost:0.35",0.9256212052545537,0.5637560974654352,0.22303499191060056,0.4294478527607362
LightGBM_XGBoost_CatBoost,"LightGBM:0.20, XGBoost:0.55, CatBoost:0.25",0.9255027347631168,0.5625128065904138,0.22237962555695845,0.4264705882352941
LightGBM_XGBoost_CatBoost,"LightGBM:0.45, XGBoost:0.00, CatBoost:0.55",0.9254857530354536,0.5691107171841862,0.21412116509386203,0.44815049004110025
LightGBM_XGBoost_CatBoost,"LightGBM:0.20, XGBoost:0.80, CatBoost:0.00",0.9254594610459107,0.5670991991197978,0.20727703978579654,0.43720498336299624
